"[1, 9, 3, 13, 11, 6, 4, 14, 15, 2, 8, 10, 5, 12, 7, 1]",513,605,0.015625,0.004003286361694336
"[1, 9, 10, 14, 15, 7, 13, 2, 4, 6, 3, 12, 8, 5, 11, 1]",433,605,0.0,0.014781475067138672
"[1, 14, 4, 13, 15, 10, 5, 2, 3, 9, 11, 8, 12, 7, 6, 1]",462,605,0.0,0.004991769790649414
"[1, 14, 2, 10, 3, 5, 8, 9, 12, 7, 6, 4, 15, 13, 11, 1]",424,605,0.0,0.004030704498291016
"[1, 10, 14, 3, 8, 5, 12, 6, 7, 4, 13, 11, 2, 9, 15, 1]",293,605,0.0,0.005505800247192383
"[1, 3, 9, 11, 4, 10, 7, 2, 8, 15, 13, 5, 14, 6, 12, 1]",421,605,0.0,0.004024982452392578
"[1, 2, 4, 12, 14, 6, 3, 5, 7, 11, 10, 8, 9, 13, 15, 1]",393,605,0.0,0.0049991607666015625
"[1, 12, 9, 2, 14, 7, 3, 10, 6, 5, 4, 11, 13, 8, 15, 1]",458,605,0.0,0.0028448104858398438
"[1, 7, 11, 10, 15, 12, 2, 13, 6, 8, 3, 14, 5, 9, 4, 1]",385,605,0.0,0.005000114440917969
"[1, 9, 15, 3, 14, 8, 10, 12, 13, 7, 2, 6, 4, 5, 11, 1]",466,605,0.0,0.0040264129638671875
"[1, 14, 10, 6, 5, 9, 3, 7, 12, 15, 8, 2, 13, 4, 11, 1]",422,605,0.0,0.0037245750427246094
"[1, 10, 13, 15, 14, 11, 5, 2, 3, 9, 12, 8, 7, 4, 6, 1]",414,605,0.0,0.003995656967163086
"[1, 4, 13, 9, 2, 14, 15, 8, 10, 6, 3, 12, 5, 7, 11, 1]",503,605,0.0,0.00399327278137207
"[1, 13, 12, 6, 7, 2, 5, 4, 10, 15, 3, 8, 14, 11, 9, 1]",418,605,0.0,0.004688739776611328
"[1, 5, 15, 2, 4, 13, 14, 3, 8, 9, 11, 12, 10, 7, 6, 1]",434,605,0.0,0.004001140594482422
"[1, 10, 9, 11, 14, 13, 8, 6, 7, 5, 15, 2, 12, 4, 3, 1]",373,605,0.0,0.00496983528137207
"[1, 9, 6, 7, 4, 10, 15, 3, 11, 5, 13, 2, 14, 12, 8, 1]",441,605,0.0,0.0009927749633789062
"[1, 2, 13, 15, 3, 11, 8, 12, 14, 5, 6, 9, 7, 10, 4, 1]",438,605,0.0,0.0050067901611328125
"[1, 15, 8, 5, 13, 14, 10, 4, 6, 12, 9, 11, 2, 7, 3, 1]",390,605,0.0,0.014098882675170898
"[1, 7, 5, 2, 8, 4, 10, 12, 13, 15, 6, 3, 14, 9, 11, 1]",487,605,0.0,0.0017724037170410156
"[1, 4, 6, 7, 5, 9, 14, 12, 10, 15, 2, 11, 13, 3, 8, 1]",408,605,0.0,0.004031658172607422
"[1, 5, 14, 15, 4, 2, 10, 11, 8, 12, 13, 6, 9, 7, 3, 1]",413,605,0.0,0.009998083114624023
"[1, 3, 7, 15, 11, 10, 9, 8, 4, 5, 14, 12, 13, 6, 2, 1]",475,605,0.0,0.0
"[1, 2, 14, 6, 8, 11, 10, 5, 15, 9, 13, 4, 7, 12, 3, 1]",451,605,0.0,0.005048036575317383
"[1, 12, 15, 3, 2, 7, 8, 6, 9, 13, 4, 11, 5, 14, 10, 1]",435,605,0.0,0.004999637603759766
"[1, 9, 6, 3, 14, 13, 8, 4, 2, 5, 12, 11, 10, 15, 7, 1]",484,605,0.0,0.0
"[1, 5, 4, 14, 6, 8, 13, 9, 11, 15, 7, 12, 3, 10, 2, 1]",452,605,0.0,0.0049610137939453125
"[1, 13, 9, 7, 12, 8, 11, 6, 15, 2, 14, 5, 10, 4, 3, 1]",409,605,0.0,0.005000114440917969
"[1, 8, 3, 15, 2, 7, 14, 9, 13, 12, 10, 4, 6, 5, 11, 1]",420,605,0.0,0.0
"[1, 13, 10, 6, 3, 14, 4, 8, 11, 2, 5, 7, 15, 12, 9, 1]",386,605,0.0,0.0040302276611328125
