"[1, 2, 9, 4, 10, 6, 8, 3, 5, 7, 1]",317,6848,0.03125,0.1145937442779541
"[1, 10, 4, 6, 7, 9, 5, 3, 2, 8, 1]",255,2511,0.0,0.05828452110290527
"[1, 9, 10, 7, 5, 3, 6, 4, 8, 2, 1]",339,8194,0.078125,0.1660900115966797
"[1, 4, 3, 9, 6, 2, 8, 10, 7, 5, 1]",378,6583,0.015625,0.1327214241027832
"[1, 7, 8, 3, 9, 5, 10, 6, 4, 2, 1]",329,5363,0.046875,0.11064314842224121
"[1, 4, 8, 7, 3, 10, 5, 9, 6, 2, 1]",379,8409,0.0625,0.1907496452331543
"[1, 9, 2, 8, 4, 10, 3, 6, 7, 5, 1]",183,3056,0.015625,0.0824739933013916
"[1, 7, 8, 3, 9, 2, 4, 10, 5, 6, 1]",256,4223,0.03125,0.13331103324890137
"[1, 3, 4, 9, 6, 5, 2, 10, 8, 7, 1]",225,1152,0.046875,0.05300116539001465
"[1, 3, 5, 8, 9, 4, 7, 10, 2, 6, 1]",362,11212,0.0,0.21219587326049805
"[1, 3, 5, 7, 9, 2, 6, 4, 8, 10, 1]",325,5300,0.015625,0.1000356674194336
"[1, 7, 2, 5, 3, 9, 10, 6, 8, 4, 1]",334,4474,0.046875,0.08212995529174805
"[1, 6, 4, 3, 8, 7, 9, 5, 10, 2, 1]",318,5635,0.09375,0.13166022300720215
"[1, 2, 7, 4, 3, 5, 10, 9, 8, 6, 1]",274,2782,0.0,0.06258010864257812
"[1, 3, 4, 2, 9, 5, 10, 7, 8, 6, 1]",316,3689,0.0,0.08101415634155273
"[1, 6, 4, 7, 3, 5, 10, 2, 9, 8, 1]",330,9651,0.09375,0.17412257194519043
"[1, 4, 2, 8, 9, 3, 7, 10, 6, 5, 1]",227,3440,0.0,0.0857234001159668
"[1, 2, 8, 4, 10, 3, 6, 5, 9, 7, 1]",256,4630,0.0,0.07982039451599121
"[1, 6, 8, 3, 4, 7, 10, 2, 9, 5, 1]",248,1447,0.0,0.04635286331176758
"[1, 6, 7, 5, 10, 8, 2, 3, 4, 9, 1]",292,6343,0.0,0.11379861831665039
"[1, 10, 9, 4, 2, 3, 7, 5, 6, 8, 1]",310,5286,0.046875,0.09958386421203613
"[1, 6, 4, 7, 8, 9, 2, 10, 5, 3, 1]",356,4077,0.0,0.08449125289916992
"[1, 6, 3, 10, 4, 5, 2, 9, 8, 7, 1]",209,1506,0.0,0.044594764709472656
"[1, 9, 7, 4, 5, 8, 10, 2, 6, 3, 1]",347,5531,0.015625,0.11445879936218262
"[1, 9, 4, 6, 8, 3, 10, 7, 5, 2, 1]",381,5799,0.046875,0.10765671730041504
"[1, 5, 3, 2, 9, 6, 8, 10, 7, 4, 1]",277,696,0.0,0.019657611846923828
"[1, 6, 4, 7, 9, 2, 5, 10, 3, 8, 1]",378,11645,0.109375,0.21081781387329102
"[1, 5, 10, 9, 7, 6, 3, 4, 2, 8, 1]",236,2167,0.0,0.0579986572265625
"[1, 6, 5, 10, 4, 8, 9, 3, 7, 2, 1]",291,13026,0.09375,0.2022104263305664
"[1, 3, 2, 9, 8, 5, 7, 6, 10, 4, 1]",273,3094,0.015625,0.07847452163696289
